email_address,label,email_text
user5370@example.com,ham,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates
user5371@example.com,spam,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!
user5372@example.com,ham,Hi mom we might be back later than  &lt;#&gt;
user5373@example.com,spam,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
user5374@example.com,ham,"Lol, oh you got a friend for the dog ?"
user5375@example.com,ham,"Ok., is any problem to u frm him? Wats matter?"
user5376@example.com,ham,"K I'll head out in a few mins, see you there"
user5377@example.com,ham,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
user5378@example.com,ham,I cant pick the phone right now. Pls send a message
user5379@example.com,ham,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.
user5380@example.com,spam,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270
user5381@example.com,spam,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022"
user5382@example.com,ham,Somebody set up a website where you can play hold em using eve online spacebucks
user5383@example.com,ham,Its sunny in california. The weather's just cool
user5384@example.com,spam,You have 1 new message. Call 0207-083-6089
user5385@example.com,ham,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad"
user5386@example.com,ham,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
user5387@example.com,ham,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X
user5388@example.com,ham,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem
user5389@example.com,ham,I'm at work. Please call
user5390@example.com,ham,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
user5391@example.com,ham,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!
user5392@example.com,ham,Ok.ok ok..then..whats ur todays plan
user5393@example.com,ham,Nt joking seriously i told
user5394@example.com,ham,Watching ajith film ah?
user5395@example.com,ham,Ooooooh I forgot to tell u I can get on yoville on my phone
user5396@example.com,ham,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!"
user5397@example.com,ham,I dont know exactly could you ask chechi.
user5398@example.com,ham,Dunno lei shd b driving lor cos i go sch 1 hr oni.
user5399@example.com,ham,As in i want custom officer discount oh.
user5400@example.com,ham,That's necessarily respectful
user5401@example.com,ham,Hi. Hope you had a good day. Have a better night.
user5402@example.com,ham,And he's apparently bffs with carly quick now
user5403@example.com,ham,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening...
user5404@example.com,ham,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx
user5405@example.com,ham,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx
user5406@example.com,ham,So gd got free ice cream... I oso wan...
user5407@example.com,ham,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
user5408@example.com,ham,So how many days since then?
user5409@example.com,ham,Dear are you angry i was busy dear
user5410@example.com,ham,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...
user5411@example.com,ham,... Are you in the pub?
user5412@example.com,ham,There is a first time for everything :)
user5413@example.com,ham,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?"
user5414@example.com,ham,I ask if u meeting da ge tmr nite...
user5415@example.com,ham,Gr8. So how do you handle the victoria island traffic. Plus when's the album due
user5416@example.com,ham,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx
user5417@example.com,ham,East coast
user5418@example.com,ham,You should get more chicken broth if you want ramen unless there's some I don't know about
user5419@example.com,ham,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!
user5420@example.com,ham,Nope. I just forgot. Will show next week
user5421@example.com,ham,So how are you really. What are you up to. How's the masters. And so on.
user5422@example.com,ham,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
user5423@example.com,ham,I dont know oh. Hopefully this month.
user5424@example.com,ham,"Hi elaine, is today's meeting confirmed?"
user5425@example.com,ham,Ok k..sry i knw 2 siva..tats y i askd..
user5426@example.com,ham,"Sorry, I'll call later"
user5427@example.com,ham,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...
user5428@example.com,ham,Otherwise had part time job na-tuition..
user5429@example.com,ham,Oh yeah! And my diet just flew out the window
user5430@example.com,spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.
user5431@example.com,ham,You didnt complete your gist oh.
user5432@example.com,ham,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can"
user5433@example.com,ham,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around"
user5434@example.com,ham,If I was I wasn't paying attention
user5435@example.com,ham,Thanx a lot 4 ur help!
user5436@example.com,ham,You're gonna have to be way more specific than that
user5437@example.com,ham,Jesus armand really is trying to tell everybody he can find
user5438@example.com,ham,I'm wif him now buying tix lar...
user5439@example.com,ham,Mode men or have you left.
user5440@example.com,ham,Am slow in using biola's fne
user5441@example.com,ham,"""What are youdoing later? Sar xxx"""
user5442@example.com,ham,Hey i've booked the 2 lessons on sun liao...
user5443@example.com,ham,Thank you. do you generally date the brothas?
user5444@example.com,ham,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x"
user5445@example.com,ham,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!"
user5446@example.com,spam,You have won a guaranteed 32000 award or maybe even £1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???
user5447@example.com,ham,Good morning. At the repair shop--the ONLY reason i'm up at this hour.
user5448@example.com,ham,"And that's fine, I got enough bud to last most of the night at least"
user5449@example.com,ham,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
user5450@example.com,ham,So that takes away some money worries
user5451@example.com,ham,"aight we can pick some up, you open before tonight?"
user5452@example.com,spam,"Latest News! Police station toilet stolen, cops have nothing to go on!"
user5453@example.com,ham,Sac needs to carry on:)
user5454@example.com,ham,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.
user5455@example.com,ham,What???? Hello wats talks email address?
user5456@example.com,ham,Except theres a chick with huge boobs.
user5457@example.com,ham,Im just wondering what your doing right now?
user5458@example.com,ham,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
user5459@example.com,spam,"""For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk"""
user5460@example.com,ham,Arun can u transfr me d amt
user5461@example.com,ham,"Sorry, I'll call later"
user5462@example.com,ham,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/
user5463@example.com,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
user5464@example.com,ham,Ok i thk i got it. Then u wan me 2 come now or wat?
user5465@example.com,spam,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv
user5466@example.com,ham,U GOIN OUT 2NITE?
user5467@example.com,ham,I will treasure every moment we spend together...
user5468@example.com,ham,Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway
user5469@example.com,spam,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡
user5470@example.com,spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
user5471@example.com,spam,"URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm"
user5472@example.com,ham,Ok lor.
user5473@example.com,ham,I thought slide is enough.
user5474@example.com,ham,Yup
user5475@example.com,ham,Well obviously not because all the people in my cool college life went home ;_;
user5476@example.com,ham,Ok lor ü reaching then message me.
user5477@example.com,ham,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?
user5478@example.com,ham,Dhoni have luck to win some big title.so we will win:)
user5479@example.com,ham,Yes princess! I want to please you every night. Your wish is my command...
user5480@example.com,ham,What Today-sunday..sunday is holiday..so no work..
user5481@example.com,ham,No probably  &lt;#&gt; %.
user5482@example.com,ham,Really do hope the work doesnt get stressful. Have a gr8 day.
user5483@example.com,ham,Have you seen who's back at Holby?!
user5484@example.com,ham,Shall call now dear having food
user5485@example.com,spam,URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
user5486@example.com,ham,So li hai... Me bored now da lecturer repeating last weeks stuff waste time...
user5487@example.com,ham,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy"
user5488@example.com,ham,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(
user5489@example.com,ham,Ofcourse I also upload some songs
user5490@example.com,spam,2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out
user5491@example.com,ham,K. I will sent it again
user5492@example.com,ham,Oh thanks a lot..i already bought 2 eggs ..
user5493@example.com,ham,K. I will sent it again
user5494@example.com,ham,U studying in sch or going home? Anyway i'll b going 2 sch later.
user5495@example.com,spam,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper
user5496@example.com,ham,I think if he rule tamilnadu..then its very tough for our people.
user5497@example.com,ham,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in."
user5498@example.com,ham,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ..."
